fecha,segmento,marca,id_producto,ventas_litros,precio,distancia_ponderada,dummy_folleto,Precios_Leche,Precios_electricidad,Precios_gasóleo
2022-10-30,CLASICA,PULEVA,CLASICA_PULEVA,588351.6058,0.9584,0.203734,1,0.556,103.301,186.411
2022-10-30,CLASICA,ASTURIANA,CLASICA_ASTURIANA,7653443.1829,0.9848,0.962248,1,0.556,103.301,186.411
2022-10-30,CLASICA,MDD,CLASICA_MDD,20211945.3135,0.8523,0.9690380000000001,1,0.556,103.301,186.411
2022-10-30,CLASICA,CELTA,CLASICA_CELTA,203748.505,0.9605,0.226877,1,0.556,103.301,186.411
2022-10-30,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,372789.7658,0.8248,0.055655,0,0.556,103.301,186.411
2022-10-30,CLASICA,PASCUAL,CLASICA_PASCUAL,2256564.0585,1.1215,0.851284,1,0.556,103.301,186.411
2022-11-06,CLASICA,COVAP,CLASICA_COVAP,408286.3656,1.0466,0.09152900000000001,0,0.587,88.262,179.555
2022-11-06,CLASICA,PULEVA,CLASICA_PULEVA,580997.0895,0.9709,0.20305,1,0.587,88.262,179.555
2022-11-06,CLASICA,ASTURIANA,CLASICA_ASTURIANA,7698625.7746,0.9817,0.9623959999999999,1,0.587,88.262,179.555
2022-11-06,CLASICA,MDD,CLASICA_MDD,20066095.1054,0.8575,0.9697549999999999,1,0.587,88.262,179.555
2022-11-06,CLASICA,CELTA,CLASICA_CELTA,200219.4362,0.9793,0.222312,1,0.587,88.262,179.555
2022-11-06,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,406760.8105,0.8251,0.056882,0,0.587,88.262,179.555
2022-11-06,CLASICA,PASCUAL,CLASICA_PASCUAL,2230142.9222,1.1274,0.8488880000000001,1,0.587,88.262,179.555
2022-11-13,CLASICA,COVAP,CLASICA_COVAP,416344.719,1.0519,0.089622,0,0.587,88.262,179.555
2022-11-13,CLASICA,PULEVA,CLASICA_PULEVA,703173.5022,0.9641,0.19669499999999998,1,0.587,88.262,179.555
2022-11-13,CLASICA,ASTURIANA,CLASICA_ASTURIANA,8625772.9706,0.9803,0.9626640000000001,1,0.587,88.262,179.555
2022-11-13,CLASICA,MDD,CLASICA_MDD,22731682.8878,0.8952,0.969915,1,0.587,88.262,179.555
2022-11-13,CLASICA,CELTA,CLASICA_CELTA,221538.9165,0.9853,0.227133,1,0.587,88.262,179.555
2022-11-13,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,429811.3185,0.8549,0.05768500000000001,0,0.587,88.262,179.555
2022-11-13,CLASICA,PASCUAL,CLASICA_PASCUAL,2602595.2018,1.1376,0.853748,1,0.587,88.262,179.555
2022-11-20,CLASICA,COVAP,CLASICA_COVAP,363665.4502,1.0564,0.10086,1,0.587,88.262,179.555
2022-11-20,CLASICA,PULEVA,CLASICA_PULEVA,637350.3238,0.9688,0.205565,1,0.587,88.262,179.555
2022-11-20,CLASICA,ASTURIANA,CLASICA_ASTURIANA,6530347.0478,1.0467,0.963099,1,0.587,88.262,179.555
2022-11-20,CLASICA,MDD,CLASICA_MDD,18050434.9415,0.8994,0.9692390000000001,1,0.587,88.262,179.555
2022-11-20,CLASICA,CELTA,CLASICA_CELTA,168076.3044,1.0141,0.22747399999999998,0,0.587,88.262,179.555
2022-11-20,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,350416.449,0.879,0.057625,0,0.587,88.262,179.555
2022-11-20,CLASICA,PASCUAL,CLASICA_PASCUAL,2141730.7159,1.1562,0.847778,1,0.587,88.262,179.555
2022-11-27,CLASICA,COVAP,CLASICA_COVAP,427992.811,1.0521,0.10424099999999999,1,0.587,88.262,179.555
2022-11-27,CLASICA,PULEVA,CLASICA_PULEVA,677537.812,0.9882,0.20784300000000003,1,0.587,88.262,179.555
2022-11-27,CLASICA,ASTURIANA,CLASICA_ASTURIANA,6697607.5159,1.0673,0.9632160000000001,1,0.587,88.262,179.555
2022-11-27,CLASICA,MDD,CLASICA_MDD,19436540.8992,0.9317,0.96935,1,0.587,88.262,179.555
2022-11-27,CLASICA,CELTA,CLASICA_CELTA,176004.271,1.0307,0.22836099999999998,0,0.587,88.262,179.555
2022-11-27,CLASICA,LA_VAQUERA,CLASICA_LA_VAQUERA,407140.1265,0.9103,0.064043,0,0.587,88.262,179.555
2022-11-27,CLASICA,PASCUAL,CLASICA_PASCUAL,2183318.568,1.1642,0.845992,1,0.587,88.262,179.555
2022-12-04,CLASICA,COVAP,CLASICA_COVAP,458006.4085,1.0552,0.101016,1,0.597,94.416,162.207
2022-12-04,CLASICA,PULEVA,CLASICA_PULEVA,688612.8335,1.0135,0.206758,1,0.597,94.416,162.207
2022-12-04,CLASICA,ASTURIANA,CLASICA_ASTURIANA,7273403.494,1.0758,0.9616899999999999,1,0.597,94.416,162.207
2022-12-04,CLASICA,MDD,CLASICA_MDD,21149597.8455,0.9373,0.968824,1,0.597,94.416,162.207
2022-12-04,CLASICA,CELTA,CLASICA_CELTA,181368.5561,1.0494,0.245087,0,0.597,94.416,162.207
