fecha,segmento,marca,id_producto,ventas_litros,precio,distancia_ponderada,dummy_folleto,Precios_Leche,Precios_electricidad,Precios_gasóleo
2024-10-27,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,82810.4192,1.2366,0.070079,1,0.487,87.007,124.015
2024-10-27,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,292549.8039,1.2428,0.390506,1,0.487,87.007,124.015
2024-10-27,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,616819.1705,1.2379,0.520355,1,0.487,87.007,124.015
2024-10-27,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,5919569.947,0.9252,0.968008,1,0.487,87.007,124.015
2024-10-27,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,6937.2608,1.0705,0.045999,0,0.487,87.007,124.015
2024-10-27,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,362854.8036,1.363,0.486288,1,0.487,87.007,124.015
2024-10-27,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,37844.7148,1.0486,0.107476,0,0.487,87.007,124.015
2024-11-03,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,90516.4129,1.2423,0.069521,1,0.492,91.294,125.364
2024-11-03,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,310498.4675,1.2436,0.389758,1,0.492,91.294,125.364
2024-11-03,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,668756.9874,1.2302,0.518042,1,0.492,91.294,125.364
2024-11-03,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,6443770.5868,0.9271,0.969456,1,0.492,91.294,125.364
2024-11-03,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,6761.464,1.0856,0.041337,0,0.492,91.294,125.364
2024-11-03,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,383889.9569,1.3709,0.483823,1,0.492,91.294,125.364
2024-11-03,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,36217.1137,1.0284,0.105238,0,0.492,91.294,125.364
2024-11-10,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,83160.0794,1.2242,0.067477,1,0.492,91.294,125.364
2024-11-10,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,293285.3596,1.2478,0.37726,1,0.492,91.294,125.364
2024-11-10,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,682802.2634,1.2261,0.512763,1,0.492,91.294,125.364
2024-11-10,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,6385866.3338,0.9266,0.968424,1,0.492,91.294,125.364
2024-11-10,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,8283.9705,1.0868,0.047233,0,0.492,91.294,125.364
2024-11-10,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,362837.9366,1.3978,0.47651899999999997,1,0.492,91.294,125.364
2024-11-10,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,34021.2882,1.0434,0.101926,0,0.492,91.294,125.364
2024-11-17,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,78424.3096,1.2295,0.069028,1,0.492,91.294,125.364
2024-11-17,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,261657.6915,1.2672,0.379353,1,0.492,91.294,125.364
2024-11-17,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,649636.6869,1.2322,0.52042,1,0.492,91.294,125.364
2024-11-17,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,5832016.5355,0.9258,0.968626,1,0.492,91.294,125.364
2024-11-17,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,6954.999,1.0836,0.047517,0,0.492,91.294,125.364
2024-11-17,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,349213.6866,1.3978,0.480101,1,0.492,91.294,125.364
2024-11-17,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,44003.9426,1.0071,0.10228300000000001,1,0.492,91.294,125.364
2024-11-24,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,75625.3353,1.2299,0.069333,1,0.492,91.294,125.364
2024-11-24,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,285910.4437,1.2356,0.39103299999999996,1,0.492,91.294,125.364
2024-11-24,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,624452.3479,1.2469,0.534495,1,0.492,91.294,125.364
2024-11-24,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,5776320.1262,0.9247,0.9682999999999999,1,0.492,91.294,125.364
2024-11-24,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,6511.1987,1.0858,0.047866,0,0.492,91.294,125.364
2024-11-24,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,338372.8672,1.4026,0.494415,1,0.492,91.294,125.364
2024-11-24,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,41019.3834,1.0119,0.11064299999999999,1,0.492,91.294,125.364
2024-12-01,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,78985.645,1.2345,0.068445,1,0.494,92.617,126.055
2024-12-01,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,302910.2979,1.2304,0.38088,1,0.494,92.617,126.055
2024-12-01,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,635040.3557,1.2609,0.521318,1,0.494,92.617,126.055
2024-12-01,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,6215937.846,0.9254,0.968763,1,0.494,92.617,126.055
2024-12-01,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,7307.349,1.0794,0.046223,0,0.494,92.617,126.055
2024-12-01,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,363100.9109,1.375,0.482268,1,0.494,92.617,126.055
2024-12-01,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,43183.4726,1.0118,0.111634,1,0.494,92.617,126.055
2024-12-08,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,77525.5345,1.2332,0.067668,1,0.494,92.617,126.055
2024-12-08,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,302519.8762,1.2091,0.38138500000000003,1,0.494,92.617,126.055
2024-12-08,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,613710.9604,1.2647,0.52052,1,0.494,92.617,126.055
2024-12-08,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,5971870.4924,0.926,0.969499,1,0.494,92.617,126.055
2024-12-08,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,7118.2396,1.0834,0.045687,0,0.494,92.617,126.055
2024-12-08,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,363809.3268,1.3509,0.482684,1,0.494,92.617,126.055
2024-12-08,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,57455.9195,0.9874,0.119712,1,0.494,92.617,126.055
2024-12-15,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,82352.6935,1.2294,0.06959900000000001,1,0.494,92.617,126.055
2024-12-15,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,308145.7148,1.2197,0.388978,1,0.494,92.617,126.055
2024-12-15,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,648132.1325,1.2573,0.527088,1,0.494,92.617,126.055
2024-12-15,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,6043051.7596,0.9255,0.968549,0,0.494,92.617,126.055
2024-12-15,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,7763.56,1.0737,0.050897,0,0.494,92.617,126.055
2024-12-15,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,359986.7984,1.3835,0.488178,1,0.494,92.617,126.055
2024-12-15,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,50961.7485,0.9962,0.119373,1,0.494,92.617,126.055
2024-12-22,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,85050.0064,1.239,0.070594,1,0.494,92.617,126.055
2024-12-22,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,294227.734,1.257,0.39543,1,0.494,92.617,126.055
2024-12-22,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,720597.1164,1.232,0.531211,1,0.494,92.617,126.055
2024-12-22,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,6122138.2388,0.9254,0.96786,0,0.494,92.617,126.055
2024-12-22,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,7438.7276,1.0771,0.046898999999999996,0,0.494,92.617,126.055
2024-12-22,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,366837.5766,1.4051,0.49417700000000003,1,0.494,92.617,126.055
2024-12-22,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,38458.6631,1.0285,0.12106,1,0.494,92.617,126.055
2024-12-29,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,77663.4786,1.2443,0.071452,1,0.494,92.617,126.055
2024-12-29,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,263178.1032,1.2691,0.39629800000000004,1,0.494,92.617,126.055
2024-12-29,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,653800.9644,1.2279,0.5326,1,0.494,92.617,126.055
2024-12-29,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,5421421.673,0.9262,0.967961,0,0.494,92.617,126.055
2024-12-29,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,6832.1422,1.0834,0.045929000000000005,0,0.494,92.617,126.055
2024-12-29,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,338355.6505,1.3941,0.49546399999999996,1,0.494,92.617,126.055
2024-12-29,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,32754.9994,1.0403,0.111834,1,0.494,92.617,126.055
2025-01-05,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,83830.2608,1.2542,0.066883,1,0.495,102.867,132.495
2025-01-05,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,293557.0842,1.2599,0.38378999999999996,1,0.495,102.867,132.495
2025-01-05,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,672669.8351,1.2579,0.5213880000000001,1,0.495,102.867,132.495
2025-01-05,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,6057232.8838,0.9367,0.970376,1,0.495,102.867,132.495
2025-01-05,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,7441.278,1.0919,0.049198000000000006,0,0.495,102.867,132.495
2025-01-05,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,362544.2828,1.4198,0.48609600000000003,1,0.495,102.867,132.495
2025-01-05,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,34607.6292,1.0364,0.109009,1,0.495,102.867,132.495
2025-01-12,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,80350.9242,1.2545,0.065928,0,0.495,102.867,132.495
2025-01-12,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,277123.7958,1.2629,0.372998,1,0.495,102.867,132.495
2025-01-12,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,635518.0895,1.2728,0.510988,1,0.495,102.867,132.495
2025-01-12,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,6098432.4409,0.9428,0.968476,1,0.495,102.867,132.495
2025-01-12,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,7356.35,1.1008,0.04650000000000001,0,0.495,102.867,132.495
2025-01-12,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,340388.4649,1.4463,0.47363500000000003,1,0.495,102.867,132.495
2025-01-12,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,32377.3788,1.0353,0.101165,1,0.495,102.867,132.495
2025-01-19,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,77301.7197,1.272,0.06633700000000001,0,0.495,102.867,132.495
2025-01-19,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,269209.7382,1.2778,0.380249,1,0.495,102.867,132.495
2025-01-19,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,651420.7134,1.2627,0.520061,1,0.495,102.867,132.495
2025-01-19,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,5953452.3353,0.9433,0.969092,1,0.495,102.867,132.495
2025-01-19,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,7004.0142,1.0988,0.045418,0,0.495,102.867,132.495
2025-01-19,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,331017.1392,1.4396,0.479983,1,0.495,102.867,132.495
2025-01-19,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,34798.6615,1.0222,0.101707,1,0.495,102.867,132.495
2025-01-26,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,80739.4225,1.2653,0.068334,0,0.495,102.867,132.495
2025-01-26,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,268848.1983,1.2809,0.380329,1,0.495,102.867,132.495
2025-01-26,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,672603.9996,1.261,0.5220210000000001,1,0.495,102.867,132.495
2025-01-26,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,6069702.599,0.9428,0.970723,1,0.495,102.867,132.495
2025-01-26,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,7274.491,1.0975,0.045784000000000005,0,0.495,102.867,132.495
2025-01-26,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,325477.7334,1.4362,0.481958,1,0.495,102.867,132.495
2025-01-26,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,61829.9812,1.0057,0.111564,1,0.495,102.867,132.495
2025-02-02,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,81898.6884,1.261,0.06748,1,0.495,103.755,135.677
2025-02-02,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,299141.902,1.2664,0.37879399999999996,1,0.495,103.755,135.677
2025-02-02,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,674760.1077,1.271,0.519783,1,0.495,103.755,135.677
2025-02-02,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,6446021.1811,0.9424,0.970947,1,0.495,103.755,135.677
2025-02-02,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,7789.19,1.1017,0.046451,0,0.495,103.755,135.677
2025-02-02,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,317441.3598,1.4298,0.478884,1,0.495,103.755,135.677
2025-02-02,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,90690.2751,1.0109,0.12227600000000001,1,0.495,103.755,135.677
2025-02-09,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,78077.9742,1.2559,0.06661299999999999,1,0.495,103.755,135.677
2025-02-09,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,306361.1683,1.2352,0.37234900000000004,1,0.495,103.755,135.677
2025-02-09,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,643375.7466,1.2787,0.511987,1,0.495,103.755,135.677
2025-02-09,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,6245770.0404,0.9434,0.9714400000000001,1,0.495,103.755,135.677
2025-02-09,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,8441.5005,1.1074,0.046925999999999995,0,0.495,103.755,135.677
2025-02-09,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,303834.8582,1.4351,0.47070799999999996,1,0.495,103.755,135.677
2025-02-09,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,74587.1554,1.019,0.110399,1,0.495,103.755,135.677
2025-02-16,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,75272.6475,1.2467,0.066599,1,0.495,103.755,135.677
2025-02-16,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,284664.5696,1.2405,0.373723,1,0.495,103.755,135.677
2025-02-16,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,622854.4562,1.2761,0.517329,1,0.495,103.755,135.677
2025-02-16,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,5839976.0709,0.9439,0.970288,0,0.495,103.755,135.677
2025-02-16,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,7289.1873,1.1058,0.046780999999999996,0,0.495,103.755,135.677
2025-02-16,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,283015.6433,1.4457,0.47267400000000004,1,0.495,103.755,135.677
2025-02-16,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,50198.9036,1.0287,0.10660399999999999,1,0.495,103.755,135.677
2025-02-23,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,76747.5901,1.2431,0.0679,1,0.495,103.755,135.677
2025-02-23,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,282263.5075,1.2509,0.383441,1,0.495,103.755,135.677
2025-02-23,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,640571.8735,1.274,0.522479,1,0.495,103.755,135.677
2025-02-23,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,5954902.9102,0.9381,0.9691580000000001,0,0.495,103.755,135.677
2025-02-23,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,7171.6268,1.1081,0.046352000000000004,0,0.495,103.755,135.677
2025-02-23,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,279766.3792,1.4539,0.479726,0,0.495,103.755,135.677
2025-02-23,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,40317.4385,1.0358,0.109566,1,0.495,103.755,135.677
2025-03-02,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,80061.5197,1.2401,0.064115,1,0.496,97.913,127.97
2025-03-02,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,279553.2934,1.2843,0.375446,1,0.496,97.913,127.97
2025-03-02,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,728526.9923,1.2489,0.514186,1,0.496,97.913,127.97
2025-03-02,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,6429194.9531,0.9403,0.970038,0,0.496,97.913,127.97
2025-03-02,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,6611.787,1.11,0.0437,0,0.496,97.913,127.97
2025-03-02,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,289773.6556,1.453,0.472094,1,0.496,97.913,127.97
2025-03-02,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,42327.9952,1.0341,0.105125,1,0.496,97.913,127.97
2025-03-09,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,84767.6378,1.2174,0.066867,1,0.496,97.913,127.97
2025-03-09,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,260757.6632,1.3033,0.368482,1,0.496,97.913,127.97
2025-03-09,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,743535.5151,1.2249,0.505524,1,0.496,97.913,127.97
2025-03-09,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,6381641.8953,0.9432,0.969685,1,0.496,97.913,127.97
2025-03-09,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,7100.7074,1.1136,0.043259,0,0.496,97.913,127.97
2025-03-09,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,278456.918,1.4672,0.461943,1,0.496,97.913,127.97
2025-03-09,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,40489.0476,1.028,0.099177,1,0.496,97.913,127.97
2025-03-16,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,80983.0817,1.2206,0.067774,1,0.496,97.913,127.97
2025-03-16,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,306735.4638,1.2322,0.373464,1,0.496,97.913,127.97
2025-03-16,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,691919.1184,1.2443,0.5145770000000001,1,0.496,97.913,127.97
2025-03-16,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,6010268.562,0.9432,0.969113,1,0.496,97.913,127.97
2025-03-16,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,7907.52,1.126,0.046807999999999995,0,0.496,97.913,127.97
2025-03-16,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,267980.984,1.4731,0.470759,1,0.496,97.913,127.97
2025-03-16,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,37646.0846,1.0239,0.103293,0,0.496,97.913,127.97
2025-03-23,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,78294.7724,1.2315,0.067079,1,0.496,97.913,127.97
2025-03-23,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,316822.7284,1.2251,0.38112999999999997,1,0.496,97.913,127.97
2025-03-23,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,659859.3062,1.2626,0.5190480000000001,1,0.496,97.913,127.97
2025-03-23,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,6023385.8031,0.9432,0.969337,1,0.496,97.913,127.97
2025-03-23,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,7403.7954,1.1228,0.045510999999999996,0,0.496,97.913,127.97
2025-03-23,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,267145.0148,1.4732,0.473056,1,0.496,97.913,127.97
2025-03-23,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,37846.2164,1.0302,0.104562,0,0.496,97.913,127.97
2025-03-30,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,79978.8296,1.2335,0.066626,1,0.496,97.913,127.97
2025-03-30,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,272935.0932,1.289,0.37893,1,0.496,97.913,127.97
2025-03-30,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,687648.494,1.2597,0.5127349999999999,1,0.496,97.913,127.97
2025-03-30,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,6407848.372,0.9489,0.971201,1,0.496,97.913,127.97
2025-03-30,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,7244.4326,1.1182,0.044825,0,0.496,97.913,127.97
2025-03-30,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,304957.8199,1.4427,0.472862,1,0.496,97.913,127.97
2025-03-30,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,39262.7691,1.027,0.10229799999999999,0,0.496,97.913,127.97
2025-04-06,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,78566.2682,1.2297,0.064422,1,0.501,95.672,122.94
2025-04-06,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,278550.5075,1.2628,0.36625,1,0.501,95.672,122.94
2025-04-06,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,643682.3621,1.2622,0.5001530000000001,1,0.501,95.672,122.94
2025-04-06,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,6479438.6766,0.9511,0.969891,1,0.501,95.672,122.94
2025-04-06,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,6540.1218,1.1146,0.044195000000000005,0,0.501,95.672,122.94
2025-04-06,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,293321.986,1.4349,0.459521,1,0.501,95.672,122.94
2025-04-06,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,38933.4809,1.0318,0.096097,0,0.501,95.672,122.94
2025-04-13,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,80196.0952,1.225,0.067878,1,0.501,95.672,122.94
2025-04-13,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,316443.1488,1.2077,0.37095300000000003,1,0.501,95.672,122.94
2025-04-13,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,652649.97,1.258,0.505394,1,0.501,95.672,122.94
2025-04-13,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,6054612.237,0.9731,0.972852,1,0.501,95.672,122.94
2025-04-13,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,6482.8989,1.125,0.042255,0,0.501,95.672,122.94
2025-04-13,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,282778.2212,1.4455,0.46300600000000003,1,0.501,95.672,122.94
2025-04-13,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,39463.1848,1.0177,0.096532,1,0.501,95.672,122.94
2025-04-20,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,75285.0851,1.225,0.068571,0,0.501,95.672,122.94
2025-04-20,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,318689.927,1.189,0.383009,1,0.501,95.672,122.94
2025-04-20,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,628864.0994,1.2708,0.51612,1,0.501,95.672,122.94
2025-04-20,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,5590004.0325,0.966,0.9713309999999999,0,0.501,95.672,122.94
2025-04-20,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,5783.8787,1.1175,0.042027999999999996,0,0.501,95.672,122.94
2025-04-20,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,272271.8833,1.4496,0.473644,1,0.501,95.672,122.94
2025-04-20,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,40328.5739,1.0246,0.093941,1,0.501,95.672,122.94
2025-04-27,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,78203.676,1.2232,0.068517,1,0.501,95.672,122.94
2025-04-27,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,317438.5414,1.2138,0.374122,1,0.501,95.672,122.94
2025-04-27,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,647265.6164,1.2765,0.510791,1,0.501,95.672,122.94
2025-04-27,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,6196742.911,0.9642,0.972946,1,0.501,95.672,122.94
2025-04-27,SIN_LACTOSA,CELTA,SIN_LACTOSA_CELTA,6100.8694,1.1216,0.039106,0,0.501,95.672,122.94
2025-04-27,SIN_LACTOSA,PASCUAL,SIN_LACTOSA_PASCUAL,291961.1956,1.443,0.467845,1,0.501,95.672,122.94
2025-04-27,SIN_LACTOSA,PRESIDENT,SIN_LACTOSA_PRESIDENT,74075.0411,1.0062,0.110555,1,0.501,95.672,122.94
2025-05-04,SIN_LACTOSA,COVAP,SIN_LACTOSA_COVAP,78987.6076,1.2296,0.06721,1,0.502,96.809,116.565
2025-05-04,SIN_LACTOSA,PULEVA,SIN_LACTOSA_PULEVA,293906.0254,1.2557,0.362453,1,0.502,96.809,116.565
2025-05-04,SIN_LACTOSA,ASTURIANA,SIN_LACTOSA_ASTURIANA,657870.2882,1.2858,0.489201,1,0.502,96.809,116.565
2025-05-04,SIN_LACTOSA,MDD,SIN_LACTOSA_MDD,6564034.1105,0.9695,0.975025,1,0.502,96.809,116.565
